pmid	black	white	nctid	ratio	repetition
25018121	37.0	515.0	NCT01624259	0.07184466019417475	2
29928924	13.0	304.0	NCT01624662	0.04276315789473684	2
29087256	20.0	62.0	NCT01625416	0.3225806451612903	2
26467327	20.0	62.0	NCT01625416	0.3225806451612903	2
32576229	51.0	150.0	NCT01625988	0.34	2
31004075	51.0	150.0	NCT01625988	0.34	2
25127173	51.0	150.0	NCT01625988	0.34	2
32841554	92.0	305.0	NCT01626456	0.3016393442622951	2
32722799	105.0	430.0	NCT01627249	0.2441860465116279	2
31502893	105.0	430.0	NCT01627249	0.2441860465116279	2
29392288	105.0	430.0	NCT01627249	0.2441860465116279	2
27711918	105.0	430.0	NCT01627249	0.2441860465116279	2
26605836	105.0	430.0	NCT01627249	0.2441860465116279	2
25692915	105.0	430.0	NCT01627249	0.2441860465116279	2
31469776	6.0	6.0	NCT01627561	1.0	8
29424799	6.0	6.0	NCT01627561	1.0	8
34735198	58.0	95.0	NCT01627574	0.6105263157894737	4
30043658	3.0	254.0	NCT01628393	0.011811023622047244	2
26879276	3.0	254.0	NCT01628393	0.011811023622047244	2
33540206	0.0	77.0	NCT01628718	0.0	1
31922899	17.0	28.0	NCT01629862	0.6071428571428571	4
27486544	131.0	508.0	NCT01629966	0.2578740157480315	2
27382289	131.0	508.0	NCT01629966	0.2578740157480315	2
25891440	131.0	508.0	NCT01629966	0.2578740157480315	2
32725799	0.0	80.0	NCT01630200	0.0	1
28892457	42.0	2862.0	NCT01631214	0.014675052410901468	2
30262148	54.0	178.0	NCT01631747	0.30337078651685395	2
34164944	496.0	0.0	NCT01632241	496.0	8
28409851	7.0	12.0	NCT01633827	0.5833333333333334	4
27634790	7.0	12.0	NCT01633827	0.5833333333333334	4
31448420	30.0	135.0	NCT01635101	0.2222222222222222	2
26819292	0.0	54.0	NCT01635244	0.0	1
32164762	0.0	0.0	NCT01638013	0.0	1
29906251	5.0	90.0	NCT01638546	0.05555555555555555	2
32937045	31.5	143.0	NCT01639339	0.2202797202797203	2
32569258	262.0	5.0	NCT01640379	52.4	8
31390037	262.0	5.0	NCT01640379	52.4	8
28580579	12.0	528.0	NCT01640951	0.022727272727272728	2
29576307	13.0	70.0	NCT01641042	0.18571428571428572	2
24911028	45.0	14.0	NCT01641159	3.2142857142857144	8
31528850	353.0	14.0	NCT01641367	25.214285714285715	8
25040192	54.0	257.0	NCT01641640	0.21011673151750973	2
23607594	54.0	257.0	NCT01641640	0.21011673151750973	2
27026339	33.0	197.0	NCT01641692	0.16751269035532995	2
26174114	33.0	197.0	NCT01641692	0.16751269035532995	2
25464907	33.0	197.0	NCT01641692	0.16751269035532995	2
26201299	76.0	76.5	NCT01641809	0.9934640522875817	8
27233377	0.0	86.0	NCT01641822	0.0	1
32860331	5.0	126.0	NCT01642251	0.03968253968253968	2
33428631	148.0	329.0	NCT01642914	0.44984802431610943	2
26222318	148.0	329.0	NCT01642914	0.44984802431610943	2
27423055	9.0	7.0	NCT01643382	1.2857142857142858	8
32965230	39.0	0.0	NCT01643473	39.0	8
31758850	0.0	0.0	NCT01644500	0.0	1
31183384	0.0	0.0	NCT01644500	0.0	1
31102326	0.0	0.0	NCT01644500	0.0	1
34374952	4.0	287.0	NCT01644643	0.013937282229965157	2
29912399	4.0	287.0	NCT01644643	0.013937282229965157	2
27872067	4.0	287.0	NCT01644643	0.013937282229965157	2
27107460	4.0	287.0	NCT01644643	0.013937282229965157	2
33253833	32.0	1248.0	NCT01646177	0.02564102564102564	2
32845588	32.0	1248.0	NCT01646177	0.02564102564102564	2
30465321	32.0	1248.0	NCT01646177	0.02564102564102564	2
29751001	32.0	1248.0	NCT01646177	0.02564102564102564	2
28074446	32.0	1248.0	NCT01646177	0.02564102564102564	2
27910156	32.0	1248.0	NCT01646177	0.02564102564102564	2
27299809	32.0	1248.0	NCT01646177	0.02564102564102564	2
26072109	32.0	1248.0	NCT01646177	0.02564102564102564	2
29802530	18.0	297.0	NCT01646320	0.06060606060606061	2
26246458	18.0	297.0	NCT01646320	0.06060606060606061	2
27144850	4.0	182.0	NCT01647516	0.02197802197802198	2
31158369	227.0	745.0	NCT01647581	0.3046979865771812	2
34580638	0.0	83.0	NCT01648582	0.0	1
34453682	0.0	83.0	NCT01648582	0.0	1
31950036	0.0	83.0	NCT01648582	0.0	1
31758850	0.0	83.0	NCT01648582	0.0	1
33722947	0.0	209.0	NCT01649375	0.0	1
28544533	0.0	209.0	NCT01649375	0.0	1
28235249	0.0	209.0	NCT01649375	0.0	1
27582421	0.0	209.0	NCT01649375	0.0	1
26699169	0.0	209.0	NCT01649375	0.0	1
32905623	13.0	174.0	NCT01650402	0.07471264367816093	2
31607143	13.0	174.0	NCT01650402	0.07471264367816093	2
23453090	13.0	174.0	NCT01650402	0.07471264367816093	2
33744963	1499.0	0.0	NCT01650558	1499.0	8
29309483	230.0	0.0	NCT01650844	230.0	8
32915236	311.0	119.0	NCT01651117	2.6134453781512605	8
32639561	14.0	187.0	NCT01651442	0.0748663101604278	2
33443609	8.0	14.0	NCT01652040	0.5714285714285714	4
32352341	8.0	14.0	NCT01652040	0.5714285714285714	4
30845047	8.0	14.0	NCT01652040	0.5714285714285714	4
30794084	8.0	14.0	NCT01652040	0.5714285714285714	4
28114246	8.0	38.0	NCT01652287	0.21052631578947367	2
33037036	61.0	278.0	NCT01652716	0.21942446043165467	2
28205322	49.0	296.0	NCT01652729	0.16554054054054054	2
26089554	24.0	45.0	NCT01653288	0.5333333333333333	4
24345099	0.0	0.0	NCT01653587	0.0	1
25525051	0.0	185.0	NCT01654224	0.0	1
30113538	25.0	349.0	NCT01654289	0.07163323782234957	2
29933369	25.0	349.0	NCT01654289	0.07163323782234957	2
29733230	25.0	349.0	NCT01654289	0.07163323782234957	2
28334685	25.0	349.0	NCT01654289	0.07163323782234957	2
30954567	6.0	364.0	NCT01655693	0.016483516483516484	2
31380506	0.0	51.0	NCT01656733	0.0	1
29037354	77.0	327.0	NCT01656889	0.23547400611620795	2
27978579	11.0	99.0	NCT01658943	0.1111111111111111	2
24372304	1.0	61.0	NCT01660230	0.01639344262295082	2
34325831	473.0	15024.0	NCT01663402	0.031482960596379124	2
33438437	473.0	15024.0	NCT01663402	0.031482960596379124	2
33051646	473.0	15024.0	NCT01663402	0.031482960596379124	2
32381160	473.0	15024.0	NCT01663402	0.031482960596379124	2
32223446	473.0	15024.0	NCT01663402	0.031482960596379124	2
31948641	473.0	15024.0	NCT01663402	0.031482960596379124	2
31707826	473.0	15024.0	NCT01663402	0.031482960596379124	2
31707788	473.0	15024.0	NCT01663402	0.031482960596379124	2
31475572	473.0	15024.0	NCT01663402	0.031482960596379124	2
31466614	473.0	15024.0	NCT01663402	0.031482960596379124	2
31272931	473.0	15024.0	NCT01663402	0.031482960596379124	2
31117810	473.0	15024.0	NCT01663402	0.031482960596379124	2
30898609	473.0	15024.0	NCT01663402	0.031482960596379124	2
30403574	473.0	15024.0	NCT01663402	0.031482960596379124	2
25440796	473.0	15024.0	NCT01663402	0.031482960596379124	2
30666823	2.0	90.0	NCT01663623	0.022222222222222223	2
31791552	2.0	113.0	NCT01663857	0.017699115044247787	2
26241253	26.0	25.0	NCT01664559	1.04	8
31451014	89.0	1319.0	NCT01665053	0.06747536012130402	2
25855680	89.0	1319.0	NCT01665053	0.06747536012130402	2
28453702	10.0	278.0	NCT01666444	0.03597122302158273	2
28719287	0.0	34.0	NCT01666652	0.0	1
27412146	3.0	51.0	NCT01667250	0.058823529411764705	2
31912791	0.0	465.0	NCT01667419	0.0	1
31704549	0.0	465.0	NCT01667419	0.0	1
29477665	0.0	465.0	NCT01667419	0.0	1
32553836	33.0	51.5	NCT01667549	0.6407766990291263	4
28515063	33.0	51.5	NCT01667549	0.6407766990291263	4
31062349	50.0	204.0	NCT01667679	0.24509803921568626	2
28880380	50.0	204.0	NCT01667679	0.24509803921568626	2
28497569	50.0	204.0	NCT01667679	0.24509803921568626	2
25941016	50.0	204.0	NCT01667679	0.24509803921568626	2
34787823	0.0	0.0	NCT01667900	0.0	1
30261084	26.0	240.0	NCT01669434	0.10833333333333334	2
28343401	5.0	98.0	NCT01669603	0.05102040816326531	2
27330023	11.0	29.0	NCT01670097	0.3793103448275862	2
32843370	1.0	44.0	NCT01670110	0.022727272727272728	2
33514274	15.0	64.0	NCT01670526	0.234375	2
33338644	31.0	9055.0	NCT01671007	0.0034235229155162895	2
30153359	21.0	201.0	NCT01672853	0.1044776119402985	2
29617066	3.0	23.0	NCT01673594	0.13043478260869565	2
28640990	3.0	23.0	NCT01673594	0.13043478260869565	2
34197135	84.0	176.0	NCT01675661	0.4772727272727273	2
31712969	84.0	176.0	NCT01675661	0.4772727272727273	2
28847455	84.0	176.0	NCT01675661	0.4772727272727273	2
28623823	84.0	176.0	NCT01675661	0.4772727272727273	2
29136445	5.0	135.0	NCT01675882	0.037037037037037035	2
33588639	151.0	69.0	NCT01676909	2.1884057971014492	8
27216492	2.0	19.0	NCT01677299	0.10526315789473684	2
32146619	1.0	121.0	NCT01677910	0.008264462809917356	2
30477789	1.0	121.0	NCT01677910	0.008264462809917356	2
29724499	1.0	121.0	NCT01677910	0.008264462809917356	2
24168317	0.0	39.0	NCT01680653	0.0	1
27179847	50.0	30.0	NCT01680783	1.6666666666666667	8
28739973	0.0	9.0	NCT01681836	0.0	1
30104117	144.0	3091.0	NCT01681992	0.046586865092203174	2
24795201	6.0	393.0	NCT01682720	0.015267175572519083	2
33098434	0.0	0.0	NCT01684722	0.0	1
31703120	0.0	0.0	NCT01684722	0.0	1
24028801	0.0	18.0	NCT01685463	0.0	1
26476459	50.0	24.0	NCT01685996	2.0833333333333335	8
30128538	10.0	62.0	NCT01686373	0.16129032258064516	2
26291137	74.0	912.0	NCT01686633	0.08114035087719298	2
31604081	0.0	0.0	NCT01686750	0.0	1
30952565	0.0	0.0	NCT01686750	0.0	1
27842543	0.0	0.0	NCT01686750	0.0	1
27036994	0.0	0.0	NCT01686750	0.0	1
29793828	5.0	37.0	NCT01686828	0.13513513513513514	2
27482750	5.0	37.0	NCT01686828	0.13513513513513514	2
27986684	2.3333333333333335	64.0	NCT01687218	0.036458333333333336	2
31617235	25.0	57.0	NCT01688037	0.43859649122807015	2
31234240	25.0	57.0	NCT01688037	0.43859649122807015	2
28839341	25.0	57.0	NCT01688037	0.43859649122807015	2
32976576	1.0	32.0	NCT01688466	0.03125	2
28646893	0.0	462.0	NCT01689519	0.0	1
28444112	0.0	462.0	NCT01689519	0.0	1
27480103	0.0	462.0	NCT01689519	0.0	1
25265494	0.0	462.0	NCT01689519	0.0	1
32500209	0.0	9.0	NCT01689740	0.0	1
31065731	0.0	9.0	NCT01689740	0.0	1
32918323	28.0	68.0	NCT01689909	0.4117647058823529	2
32329435	28.0	68.0	NCT01689909	0.4117647058823529	2
31537089	28.0	68.0	NCT01689909	0.4117647058823529	2
31238203	28.0	68.0	NCT01689909	0.4117647058823529	2
23485014	4.0	15.0	NCT01690130	0.26666666666666666	2
30670043	327.0	675.0	NCT01691105	0.48444444444444446	2
28194729	327.0	675.0	NCT01691105	0.48444444444444446	2
27787564	0.0	167.0	NCT01691430	0.0	1
27621609	4.0	52.0	NCT01691482	0.07692307692307693	2
25197005	4.0	52.0	NCT01691482	0.07692307692307693	2
31053134	0.0	125.0	NCT01691508	0.0	1
28610668	0.0	125.0	NCT01691508	0.0	1
27553751	0.0	125.0	NCT01691508	0.0	1
25199060	0.0	125.0	NCT01691508	0.0	1
34163180	16.0	440.0	NCT01691521	0.03636363636363636	2
31362741	16.0	440.0	NCT01691521	0.03636363636363636	2
29949045	16.0	440.0	NCT01691521	0.03636363636363636	2
29398640	16.0	440.0	NCT01691521	0.03636363636363636	2
29258789	16.0	440.0	NCT01691521	0.03636363636363636	2
28610668	16.0	440.0	NCT01691521	0.03636363636363636	2
28110896	16.0	440.0	NCT01691521	0.03636363636363636	2
27553751	16.0	440.0	NCT01691521	0.03636363636363636	2
27177493	16.0	440.0	NCT01691521	0.03636363636363636	2
25199059	16.0	440.0	NCT01691521	0.03636363636363636	2
25622149	51.0	1.0	NCT01691534	51.0	8
28348164	372.0	0.0	NCT01691768	372.0	8
30359681	8.0	311.0	NCT01691859	0.02572347266881029	2
26550687	6.0	39.0	NCT01691885	0.15384615384615385	2
25812483	24.0	319.0	NCT01692743	0.07523510971786834	2
28146402	6.0	38.0	NCT01692756	0.15789473684210525	2
29084409	129.0	267.0	NCT01693029	0.48314606741573035	2
32624244	7.0	86.0	NCT01694186	0.08139534883720931	2
30472236	0.0	335.0	NCT01694485	0.0	1
24839884	4.0	47.0	NCT01694667	0.0851063829787234	2
33499913	0.0	392.0	NCT01695239	0.0	1
32031665	0.0	392.0	NCT01695239	0.0	1
31964419	0.0	392.0	NCT01695239	0.0	1
30696483	0.0	392.0	NCT01695239	0.0	1
29945203	0.0	392.0	NCT01695239	0.0	1
29247148	0.0	392.0	NCT01695239	0.0	1
27553214	0.0	392.0	NCT01695239	0.0	1
31831561	5.0	100.0	NCT01696032	0.05	2
34256819	13.0	267.0	NCT01696084	0.04868913857677903	2
34171279	13.0	267.0	NCT01696084	0.04868913857677903	2
33724305	13.0	267.0	NCT01696084	0.04868913857677903	2
32188326	13.0	267.0	NCT01696084	0.04868913857677903	2
30024784	13.0	267.0	NCT01696084	0.04868913857677903	2
26250771	23.0	72.0	NCT01697956	0.3194444444444444	2
26369589	73.0	254.0	NCT01698320	0.2874015748031496	2
31792940	1056.0	2301.0	NCT01699503	0.4589308996088657	2
27629796	488.0	0.0	NCT01699789	488.0	8
25402400	488.0	0.0	NCT01699789	488.0	8
32553836	70.0	25.0	NCT01700205	2.8	8
30295700	70.0	25.0	NCT01700205	2.8	8
25625809	2.0	0.0	NCT01700725	2.0	8
34727422	2.0	74.0	NCT01700829	0.02702702702702703	2
29202655	2.0	74.0	NCT01700829	0.02702702702702703	2
31784354	21.0	56.0	NCT01701258	0.375	2
27553375	108.0	735.0	NCT01701401	0.1469387755102041	2
26280786	108.0	735.0	NCT01701401	0.1469387755102041	2
24725239	108.0	735.0	NCT01701401	0.1469387755102041	2
29478970	2.0	35.0	NCT01701973	0.05714285714285714	2
30849175	239.0	3784.0	NCT01702428	0.06316067653276955	2
27565938	0.0	0.0	NCT01703091	0.0	1
27562742	276.0	247.0	NCT01705574	1.1174089068825912	8
26126970	8.0	37.0	NCT01705691	0.21621621621621623	2
30053967	65.0	3973.0	NCT01706198	0.01636043292222502	2
29972089	65.0	3973.0	NCT01706198	0.01636043292222502	2
28903864	65.0	3973.0	NCT01706198	0.01636043292222502	2
24998880	14.0	813.0	NCT01706328	0.017220172201722016	2
29534736	0.0	18.0	NCT01706458	0.0	1
29202767	27.0	252.0	NCT01706536	0.10714285714285714	2
34378456	9.0	2153.0	NCT01707992	0.0041802136553646075	2
26256140	31.0	7.0	NCT01708291	4.428571428571429	8
32474650	20.0	1323.0	NCT01709110	0.015117157974300832	2
32157334	20.0	1323.0	NCT01709110	0.015117157974300832	2
30659410	20.0	1323.0	NCT01709110	0.015117157974300832	2
29329484	20.0	1323.0	NCT01709110	0.015117157974300832	2
29129436	20.0	1323.0	NCT01709110	0.015117157974300832	2
28241247	4.0	66.0	NCT01709227	0.06060606060606061	2
25828648	4.0	34.0	NCT01709708	0.11764705882352941	2
25338927	4.0	34.0	NCT01709708	0.11764705882352941	2
27715335	0.0	113.0	NCT01709903	0.0	1
26082625	0.0	113.0	NCT01709903	0.0	1
31082665	143.0	30.0	NCT01710137	4.766666666666667	8
32414425	10.0	818.0	NCT01710358	0.012224938875305624	2
31040122	10.0	818.0	NCT01710358	0.012224938875305624	2
30902094	10.0	818.0	NCT01710358	0.012224938875305624	2
30784354	10.0	818.0	NCT01710358	0.012224938875305624	2
30219772	10.0	818.0	NCT01710358	0.012224938875305624	2
29278006	10.0	818.0	NCT01710358	0.012224938875305624	2
28798049	10.0	818.0	NCT01710358	0.012224938875305624	2
28199814	10.0	818.0	NCT01710358	0.012224938875305624	2
34246118	0.0	0.0	NCT01710657	0.0	1
27669155	0.0	0.0	NCT01710657	0.0	1
32414425	25.0	349.0	NCT01711359	0.07163323782234957	2
31233281	25.0	349.0	NCT01711359	0.07163323782234957	2
30784354	25.0	349.0	NCT01711359	0.07163323782234957	2
30219772	25.0	349.0	NCT01711359	0.07163323782234957	2
29278006	25.0	349.0	NCT01711359	0.07163323782234957	2
28923098	25.0	349.0	NCT01711359	0.07163323782234957	2
27723271	25.0	349.0	NCT01711359	0.07163323782234957	2
29147854	83.0	487.0	NCT01712009	0.1704312114989733	2
33150745	6.0	32.0	NCT01712230	0.1875	2
31015374	502.0	645.0	NCT01713868	0.7782945736434108	4
28742913	502.0	645.0	NCT01713868	0.7782945736434108	4
30169322	4.0	237.0	NCT01713946	0.016877637130801686	2
27613521	4.0	237.0	NCT01713946	0.016877637130801686	2
27977309	0.0	17.0	NCT01714063	0.0	1
30618475	250.0	741.0	NCT01715805	0.33738191632928477	2
30587441	6.0	98.0	NCT01716715	0.061224489795918366	2
32011642	2.0	52.0	NCT01717742	0.038461538461538464	2
28774880	3.0	110.0	NCT01720225	0.02727272727272727	2
34052232	8.0	35.0	NCT01720524	0.22857142857142856	2
34028703	24.0	435.0	NCT01721044	0.05517241379310345	2
32414425	24.0	435.0	NCT01721044	0.05517241379310345	2
30784354	24.0	435.0	NCT01721044	0.05517241379310345	2
30219772	24.0	435.0	NCT01721044	0.05517241379310345	2
29415145	24.0	435.0	NCT01721044	0.05517241379310345	2
27799159	24.0	435.0	NCT01721044	0.05517241379310345	2
27028914	24.0	435.0	NCT01721044	0.05517241379310345	2
34028703	28.0	457.0	NCT01721057	0.061269146608315096	2
33046136	28.0	457.0	NCT01721057	0.061269146608315096	2
32414425	28.0	457.0	NCT01721057	0.061269146608315096	2
30902094	28.0	457.0	NCT01721057	0.061269146608315096	2
30784354	28.0	457.0	NCT01721057	0.061269146608315096	2
30219772	28.0	457.0	NCT01721057	0.061269146608315096	2
27689735	28.0	457.0	NCT01721057	0.061269146608315096	2
26195173	1.0	118.0	NCT01721200	0.00847457627118644	2
32997575	0.0	416.0	NCT01721772	0.0	1
30422243	0.0	416.0	NCT01721772	0.0	1
25399552	0.0	416.0	NCT01721772	0.0	1
31840815	6.0	181.0	NCT01721954	0.03314917127071823	2
28781171	6.0	181.0	NCT01721954	0.03314917127071823	2
27208343	2.0	59.0	NCT01722266	0.03389830508474576	2
30418521	0.0	60.0	NCT01722643	0.0	1
27010957	0.0	88.0	NCT01723072	0.0	1
30522343	35.0	197.0	NCT01723696	0.17766497461928935	2
27093610	11.0	42.0	NCT01725126	0.2619047619047619	2
25123988	1.0	28.0	NCT01725451	0.03571428571428571	2
34374952	0.0	0.0	NCT01726023	0.0	1
29912399	0.0	0.0	NCT01726023	0.0	1
28363526	0.0	0.0	NCT01726023	0.0	1
24209977	9.0	88.0	NCT01726517	0.10227272727272728	2
34963502	10.0	33.0	NCT01726673	0.30303030303030304	2
34963501	10.0	33.0	NCT01726673	0.30303030303030304	2
28204740	5.0	179.0	NCT01726803	0.027932960893854747	2
26461996	5.0	179.0	NCT01726803	0.027932960893854747	2
29489078	21.0	139.0	NCT01727414	0.1510791366906475	2
30100375	0.0	260.0	NCT01728805	0.0	1
26908630	11.0	63.0	NCT01728844	0.1746031746031746	2
30976851	0.0	36.0	NCT01729156	0.0	1
31343513	0.0	79.0	NCT01729208	0.0	1
31415033	42.0	250.0	NCT01729494	0.168	2
25975659	6.0	228.0	NCT01729871	0.02631578947368421	2
33851953	603.0	13653.0	NCT01730534	0.044166117336849046	2
33653824	603.0	13653.0	NCT01730534	0.044166117336849046	2
32795086	603.0	13653.0	NCT01730534	0.044166117336849046	2
31843945	603.0	13653.0	NCT01730534	0.044166117336849046	2
31196815	603.0	13653.0	NCT01730534	0.044166117336849046	2
30882239	603.0	13653.0	NCT01730534	0.044166117336849046	2
30882238	603.0	13653.0	NCT01730534	0.044166117336849046	2
30415602	603.0	13653.0	NCT01730534	0.044166117336849046	2
29898853	603.0	13653.0	NCT01730534	0.044166117336849046	2
26117466	18.0	41.0	NCT01731041	0.43902439024390244	2
29693757	10.0	50.0	NCT01731171	0.2	2
32940955	3.0	55.0	NCT01731600	0.05454545454545454	2
26992115	8.0	91.0	NCT01732536	0.08791208791208792	2
25266981	8.0	91.0	NCT01732536	0.08791208791208792	2
32233961	9.0	287.0	NCT01732627	0.0313588850174216	2
31776637	1.0	623.0	NCT01732770	0.0016051364365971107	2
27270237	1.0	623.0	NCT01732770	0.0016051364365971107	2
24108521	0.0	19.0	NCT01732809	0.0	1
32615798	569.0	11310.0	NCT01732822	0.05030946065428824	2
32057375	569.0	11310.0	NCT01732822	0.05030946065428824	2
31783279	569.0	11310.0	NCT01732822	0.05030946065428824	2
31339474	569.0	11310.0	NCT01732822	0.05030946065428824	2
31238713	569.0	11310.0	NCT01732822	0.05030946065428824	2
31092165	569.0	11310.0	NCT01732822	0.05030946065428824	2
30573030	569.0	11310.0	NCT01732822	0.05030946065428824	2
30540355	569.0	11310.0	NCT01732822	0.05030946065428824	2
30261955	569.0	11310.0	NCT01732822	0.05030946065428824	2
29992857	569.0	11310.0	NCT01732822	0.05030946065428824	2
29273390	569.0	11310.0	NCT01732822	0.05030946065428824	2
27959717	569.0	11310.0	NCT01732822	0.05030946065428824	2
27840336	569.0	11310.0	NCT01732822	0.05030946065428824	2
31058771	7.0	16.0	NCT01732874	0.4375	2
31617235	34.0	32.0	NCT01733121	1.0625	8
31234240	34.0	32.0	NCT01733121	1.0625	8
30626650	0.0	18.0	NCT01733407	0.0	1
28637287	0.0	256.0	NCT01735175	0.0	1
31350934	71.0	364.0	NCT01735994	0.19505494505494506	2
31006684	0.0	91.0	NCT01736124	0.0	1
25468387	32.0	115.0	NCT01736397	0.2782608695652174	2
32559272	38.0	79.0	NCT01736865	0.4810126582278481	2
30352748	38.0	79.0	NCT01736865	0.4810126582278481	2
27194308	38.0	79.0	NCT01736865	0.4810126582278481	2
31957794	603.0	1198.0	NCT01737281	0.503338898163606	4
29551324	603.0	1198.0	NCT01737281	0.503338898163606	4
25518878	603.0	1198.0	NCT01737281	0.503338898163606	4
34355354	4.0	79.5	NCT01737398	0.050314465408805034	2
32654212	4.0	79.5	NCT01737398	0.050314465408805034	2
32654156	4.0	79.5	NCT01737398	0.050314465408805034	2
31853709	4.0	79.5	NCT01737398	0.050314465408805034	2
30169969	4.0	79.5	NCT01737398	0.050314465408805034	2
29972757	4.0	79.5	NCT01737398	0.050314465408805034	2
31791288	87.0	644.0	NCT01737697	0.13509316770186336	2
25415807	87.0	644.0	NCT01737697	0.13509316770186336	2
29037354	24.0	109.0	NCT01737762	0.22018348623853212	2
33528922	38.0	365.0	NCT01739933	0.10410958904109589	2
32102644	38.0	365.0	NCT01739933	0.10410958904109589	2
31353364	3.0	207.0	NCT01740297	0.014492753623188406	2
28981385	3.0	207.0	NCT01740297	0.014492753623188406	2
27353271	27.0	59.0	NCT01740791	0.4576271186440678	2
26183611	27.0	59.0	NCT01740791	0.4576271186440678	2
31202468	2.0	79.0	NCT01741532	0.02531645569620253	2
32840598	124.0	3504.0	NCT01742117	0.03538812785388128	2
26049551	1.0	32.0	NCT01742208	0.03125	2
32479328	33.0	7.0	NCT01744041	4.714285714285714	8
26626320	0.0	67.0	NCT01744496	0.0	1
31536116	272.0	18.0	NCT01745393	15.11111111111111	8
31499240	272.0	18.0	NCT01745393	15.11111111111111	8
29292308	272.0	18.0	NCT01745393	15.11111111111111	8
23987302	272.0	18.0	NCT01745393	15.11111111111111	8
30924492	0.0	0.0	NCT01745822	0.0	1
29514030	0.0	0.0	NCT01745822	0.0	1
27506549	0.0	0.0	NCT01745822	0.0	1
33513226	78.0	630.0	NCT01747447	0.12380952380952381	2
32492153	78.0	630.0	NCT01747447	0.12380952380952381	2
31923341	78.0	630.0	NCT01747447	0.12380952380952381	2
30022253	78.0	630.0	NCT01747447	0.12380952380952381	2
29408561	78.0	630.0	NCT01747447	0.12380952380952381	2
26369589	28.0	125.0	NCT01747629	0.224	2
33001232	20.0	21.0	NCT01748994	0.9523809523809523	4
30690645	69.0	317.0	NCT01751061	0.21766561514195584	2
26196084	123.0	82.0	NCT01751087	1.5	8
29020329	157.0	0.0	NCT01751646	157.0	8
29100704	104.0	1758.0	NCT01751906	0.05915813424345848	2
29100702	104.0	1758.0	NCT01751906	0.05915813424345848	2
28427593	104.0	1758.0	NCT01751906	0.05915813424345848	2
26457558	104.0	1758.0	NCT01751906	0.05915813424345848	2
26386787	104.0	1758.0	NCT01751906	0.05915813424345848	2
32521325	1.0	370.0	NCT01752634	0.002702702702702703	2
31801620	1.0	370.0	NCT01752634	0.002702702702702703	2
31364979	1.0	370.0	NCT01752634	0.002702702702702703	2
30526678	1.0	370.0	NCT01752634	0.002702702702702703	2
29880010	1.0	370.0	NCT01752634	0.002702702702702703	2
29409133	1.0	370.0	NCT01752634	0.002702702702702703	2
28968735	1.0	370.0	NCT01752634	0.002702702702702703	2
26135703	1.0	370.0	NCT01752634	0.002702702702702703	2
33783399	16.0	32.0	NCT01752712	0.5	4
28139349	3.0	245.0	NCT01753076	0.012244897959183673	2
33225631	29.0	87.0	NCT01753193	0.3333333333333333	2
29024120	3.0	62.0	NCT01753856	0.04838709677419355	2
33202147	32.0	227.0	NCT01753999	0.14096916299559473	2
28949056	10.0	34.0	NCT01754259	0.29411764705882354	2
28653394	10.0	34.0	NCT01754259	0.29411764705882354	2
28473401	10.0	34.0	NCT01754259	0.29411764705882354	2
34487222	0.0	50.0	NCT01754350	0.0	1
32619561	0.0	50.0	NCT01754350	0.0	1
29121334	33.0	37.0	NCT01755091	0.8918918918918919	4
31661198	2675.0	0.0	NCT01755598	2675.0	8
30280651	2675.0	0.0	NCT01755598	2675.0	8
29789243	1.0	435.0	NCT01755689	0.0022988505747126436	2
29625879	12.0	289.0	NCT01755767	0.04152249134948097	2
33595625	7.0	233.0	NCT01756833	0.030042918454935622	2
32453369	7.0	233.0	NCT01756833	0.030042918454935622	2
27018941	7.0	233.0	NCT01756833	0.030042918454935622	2
34774639	1.0	55.0	NCT01757184	0.01818181818181818	2
26352813	1.0	55.0	NCT01757184	0.01818181818181818	2
24993530	1.0	55.0	NCT01757184	0.01818181818181818	2
26581750	0.0	0.0	NCT01757275	0.0	1
29031492	45.0	233.0	NCT01757301	0.19313304721030042	2
31687165	17.0	68.0	NCT01757847	0.25	2
29371241	98.0	326.0	NCT01760239	0.3006134969325153	2
30992150	41.0	450.0	NCT01760954	0.09111111111111111	2
29889764	41.0	450.0	NCT01760954	0.09111111111111111	2
34087115	13.0	276.0	NCT01761266	0.04710144927536232	2
33044793	13.0	276.0	NCT01761266	0.04710144927536232	2
32265508	13.0	276.0	NCT01761266	0.04710144927536232	2
31720835	13.0	276.0	NCT01761266	0.04710144927536232	2
31249394	13.0	276.0	NCT01761266	0.04710144927536232	2
29433850	13.0	276.0	NCT01761266	0.04710144927536232	2
30295803	52.0	295.0	NCT01761643	0.17627118644067796	2
29228144	52.0	295.0	NCT01761643	0.17627118644067796	2
24124358	1.0	0.0	NCT01762800	1.0	8
33587132	87.0	335.0	NCT01763203	0.25970149253731345	2
32912091	87.0	335.0	NCT01763203	0.25970149253731345	2
28166784	87.0	335.0	NCT01763203	0.25970149253731345	2
34135015	16.0	65.0	NCT01763346	0.24615384615384617	2
30282699	16.0	65.0	NCT01763346	0.24615384615384617	2
29941498	16.0	65.0	NCT01763346	0.24615384615384617	2
29941497	16.0	65.0	NCT01763346	0.24615384615384617	2
24194506	16.0	65.0	NCT01763346	0.24615384615384617	2
30797492	0.0	1.0	NCT01763788	0.0	1
30755061	40.0	511.0	NCT01763827	0.07827788649706457	2
